Ресторан Ikura Izakaya/Икура9.05 отзывов;Рождественский бульвар 1;Трубная;+7 (495) 198-58-58;неизвесно;9.0;5;https://www.restoclub.ru/uploads/menufile/e/1/1/b/e11bc95914a0200cc0301a4f7a4c1de3.pdf;Сегодня до 02:00
Ресторан Guests in The City/Гэстс ин зе сити103 отзыва;Пречистенская наб. 15, стр. 2;Кропоткинская;+7 (916) 373-56-99;неизвесно;10;3;https://www.restoclub.ru/uploads/menufile/7/a/b/7/7ab700a45897070caf7e047c0035d9fa.pdf;Сегодня до 23:00
Ресторан Razgar/Разгар8.537 отзывов;пр. Комсомольский 21/10;Фрунзенская;+7 (495) 477-43-17;неизвесно;8.5;37;https://www.restoclub.ru/uploads/menufile/9/4/b/d/94bd6624e00d2c63d6a40bf5a79a5db7.pdf;Уточните время работы у заведения
Бар Mr. Atlant/Мистер Атлант9.525 отзывов;ул. Малая Ордынка 37;Добрынинская;+7 (966) 324-32-44;неизвесно;9.5;25;https://www.restoclub.ru/uploads/menufile/0/6/c/7/06c790df880b275e114072915c2b666e.pdf;Сегодня до 02:00
Караоке-клуб Grammy's Караоке/Грэмми'с9.74 отзыва;Кутузовский проспект 2/1, стр.6;Киевская;+7 (495) 783-83-00;неизвесно;9.7;4;https://www.restoclub.ru/uploads/menufile/f/5/7/6/f57623401b0d75484e18b5308bc6c5a2.pdf;Сегодня до 06:00
Гастробар Hugo Bistro & Bar/Хуго бистро бар7.331 отзыв;Садовническая ул. 80;Новокузнецкая;+7 (495) 492-50-71;неизвесно;7.3;31;https://www.restoclub.ru/uploads/menufile/c/1/1/f/c11f2ac6d3b2fb0ddda3f89e38058330.webp;Сегодня до 23:00
Ресторан The Бык/Зе Бык6.410 отзывов;ТРЦ «Рио», Дмитровское шоссе 163А;Физтех;+7 (495) 988-17-17;неизвесно;6.4;10;https://www.restoclub.ru/uploads/menufile/3/8/e/0/38e0154a3feaa06f1f122cec5956b98a.pdf;Сегодня до 23:00
Ресторан Madame Roche/Мадам роше;ул. Кожевническая 16, стр. 4;Павелецкая;+7 (495) 492-50-97;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/d/d/2/6/dd261e24991a1daf7615d12a28492c25.pdf;Откроется в 15:00
Ресторан Дом №81032 отзыва;Малая Пироговская 8;Фрунзенская;+7 (499) 638-25-49;неизвесно;10;32;https://www.restoclub.ru/uploads/menufile/4/8/0/d/480d98bdbbd8b598ccf06c9b6f7ab505.pdf;Сегодня до 00:00
Ресторан Lalaland Show & Restaurant/Ла ла лэнд9.346 отзывов;Оружейный пер. 15А;Маяковская;+7 (910) 495-98-88;неизвесно;9.3;46;https://www.restoclub.ru/uploads/menufile/a/3/0/1/a301c29ab739bef7c8dcebe0815c02a0.jpeg;Откроется в 18:00
Бар Meat Crew/Мит Крю102 отзыва;ул. Новодмитровская 1/9;Дмитровская;+7 (901) 147-91-51;неизвесно;10;2;https://www.restoclub.ru/uploads/menufile/3/6/3/a/363a9b6e782eece65162593d2ebef67e.pdf;Сегодня до 00:00
Бар Cernovar/Черновар;Ленинский просп. 123В;Тропарево;+7 (495) 008-27-07;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/5/d/4/3/5d43d5693de126b310e1e983374e15ee.jpeg;Сегодня до 00:00
Ресторан Bodega/Бодега8.812 отзывов;ул. Малая Дмитровка 20;Маяковская;+7 (903) 796-13-44;неизвесно;8.8;12;https://www.restoclub.ru/uploads/menufile/f/6/b/c/f6bcf7f861aad5c8ab5e5551cd99d067.pdf;Откроется в 18:00
Кальянная Timeless Охотный Ряд/Таймлесс9.889 отзывов;пер. Никитский 7с1;Охотный Ряд;+7 (495) 141-03-25;неизвесно;9.8;89;неизвесно;Сегодня до 03:00
Бар Semenov на Лубянке/Семенов на лубянке104 отзыва;ул. Большая Лубянка 13/16 с1;Лубянка;+7 (495) 278-08-63;неизвесно;10;4;https://www.restoclub.ru/uploads/menufile/0/e/7/1/0e71c9a9fe7e864d68636f8a1ff506bf.pdf;Сегодня до 06:00
Кафе Здрасьте! Нам по пасте!9.36 отзывов;ул. Мясницкая 7с10;Лубянка;+7 (999) 551-54-40;неизвесно;9.3;6;https://www.restoclub.ru/uploads/menufile/4/d/3/3/4d33f536f565289d9a33443979fb8be9.jpeg;Откроется в 11:00
Кальянная Мята Lounge Гараж/Мята Лаунж102 отзыва;3-я ул. Ямского Поля 20, стр. 1;Белорусская;+7 (915) 079-96-29;неизвесно;10;2;https://www.restoclub.ru/uploads/menufile/2/f/c/9/2fc9268be01cc6cf3ad0db2cececc79e.pdf;Сегодня до 03:00
Кальянная Star Lounge/Стар лаунж107 отзывов;ул. Нижегородская 9Г;Крестьянская Застава;+7 (925) 990-03-35;неизвесно;10;7;https://www.restoclub.ru/uploads/menufile/b/0/b/9/b0b9f00dc22996c8f6819a027fbde1da.pdf;Откроется в 12:00
Ресторан tacobar/такобар9.966 отзывов;ул. Пятницкая 59/19 стр. 5;Павелецкая;+7 (495) 565-30-13;неизвесно;9.9;66;неизвесно;Сегодня до 00:00
Ресторан Lalaland/Ла ла лэнд9.764 отзыва;ул. Шаболовка 31Г;Шаболовская;+7 (985) 261-85-65;неизвесно;9.7;64;https://www.restoclub.ru/uploads/menufile/7/8/b/4/78b446e4810c990d2b2468324b1ef8e2.jpeg;Сегодня до 06:00
Ресторан Остерия Amici/Остерия Амичи8.728 отзывов;Мосфильмовская ул. 88к4с1;Раменки;+7 (926) 109-59-39;неизвесно;8.7;28;https://www.restoclub.ru/uploads/menufile/e/4/9/9/e4998c315fc48339134fa2f8783371bf.pdf;Сегодня до 23:00
Ресторан Tuna Bar/Туна бар101 отзыв;Новинский бульвар 7;Смоленская;+7 (967) 127-77-07;неизвесно;10;1;https://www.restoclub.ru/uploads/menufile/a/e/8/4/ae849dfb86e1f31d54b542ff5d23626e.pdf;Сегодня до 23:00
Ресторан The Pivo/Зэ Пиво;ТРЦ «​Ереван Плаза», ​ул. Большая Тульская 13;Тульская;+7 (495) 845-08-88;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/3/c/0/1/3c01611e270f4be641ee4221e4c1dd71.pdf;Откроется в 12:00
Ресторан Руки ВВерх! Бар в Раменках9.041 отзыв;Олимпийская деревня, Мичуринский проспект 1к4;Мичуринский проспект;+7 (499) 501-11-00;неизвесно;9.0;41;https://www.restoclub.ru/uploads/menufile/e/b/9/2/eb92ec0e3480e67a8f5de6be14009613.pdf;Откроется в 18:00
Ресторан Листва9.429 отзывов;1-й Тверской-Ямской пер. 18;Маяковская;+7 (495) 859-19-03;неизвесно;9.4;29;https://www.restoclub.ru/uploads/menufile/8/e/3/1/8e31a2825d3e1a38cd874c81ea2d7cdb.pdf;Откроется в 12:00
Ресторан Облако8.313 отзывов;ул. Большая Садовая 5;Маяковская;+7 (499) 757-82-80;неизвесно;8.3;13;https://www.restoclub.ru/uploads/menufile/e/f/9/5/ef959680ece2dab44472d03cb7e96e0b.pdf;Сегодня до 00:00
Лаунж Legacy Lounge&Bar/Легаси лаунж энд бар1012 отзывов;​ТЦ Пассаж Октябрьское поле​, ул. Народного Ополчения 47 к1 ст1;Октябрьское Поле;+7 (985) 400-19-19;неизвесно;10;12;https://www.restoclub.ru/uploads/menufile/7/6/e/7/76e7782a39f3563dc66bebd5d1516525.pdf;Сегодня до 03:00
Ресторан Анис9.59 отзывов;ул. 3-я Хорошевская 21к1;Октябрьское Поле;+7 (495) 492-50-40;неизвесно;9.5;9;https://www.restoclub.ru/uploads/menufile/2/7/4/e/274e7f6911c7ed5148c7ed714c5bd7b9.pdf;Сегодня до 23:00
Ресторан Wine Place Moscow/Вайн плейс Москоу103 отзыва;ул. Балчуг 3/2;Новокузнецкая;+7 (985) 710-00-30;неизвесно;10;3;https://www.restoclub.ru/uploads/menufile/0/c/7/6/0c767f42b63e34721e7e627019d2ffa1.pdf;Сегодня до 00:00
 Semenov/Семенов9.311 отзывов;ул. Красная Пресня 8;Краснопресненская;+7 (499) 647-74-03;неизвесно;9.3;11;https://www.restoclub.ru/uploads/menufile/8/9/2/0/89201605191333629675662d22430197.pdf;Сегодня до 06:00
Ресторан Sapiens/Сапиенс9.911 отзывов;ул. Льва Толстого 16;Парк культуры;+7 (495) 487-15-44;неизвесно;9.9;11;https://www.restoclub.ru/uploads/menufile/1/e/6/0/1e6035930293eb1e70f78571a62a7677.pdf;Откроется в 09:00
Кафе Невинные сплетни102 отзыва;ул. Бауманская 13, с. 1;Бауманская;+7 (925) 533-75-75;неизвесно;10;2;https://www.restoclub.ru/uploads/menufile/6/9/c/b/69cbca412659c256d1e84b6050b5bb92.pdf;до последнего гостя
Ресторан Ikura Izakaya/Икура9.05 отзывов;Рождественский бульвар 1;Трубная;+7 (495) 198-58-58;неизвесно;9.0;5;https://www.restoclub.ru/uploads/menufile/e/1/1/b/e11bc95914a0200cc0301a4f7a4c1de3.pdf;Сегодня до 02:00
Ресторан Guests in The City/Гэстс ин зе сити103 отзыва;Пречистенская наб. 15, стр. 2;Кропоткинская;+7 (916) 373-56-99;неизвесно;10;3;https://www.restoclub.ru/uploads/menufile/7/a/b/7/7ab700a45897070caf7e047c0035d9fa.pdf;Сегодня до 23:00
Ресторан Razgar/Разгар8.537 отзывов;пр. Комсомольский 21/10;Фрунзенская;+7 (495) 477-43-17;неизвесно;8.5;37;https://www.restoclub.ru/uploads/menufile/9/4/b/d/94bd6624e00d2c63d6a40bf5a79a5db7.pdf;Уточните время работы у заведения
Бар Mr. Atlant/Мистер Атлант9.525 отзывов;ул. Малая Ордынка 37;Добрынинская;+7 (966) 324-32-44;неизвесно;9.5;25;https://www.restoclub.ru/uploads/menufile/0/6/c/7/06c790df880b275e114072915c2b666e.pdf;Сегодня до 02:00
Караоке-клуб Grammy's Караоке/Грэмми'с9.74 отзыва;Кутузовский проспект 2/1, стр.6;Киевская;+7 (495) 783-83-00;неизвесно;9.7;4;https://www.restoclub.ru/uploads/menufile/f/5/7/6/f57623401b0d75484e18b5308bc6c5a2.pdf;Сегодня до 06:00
Гастробар Hugo Bistro & Bar/Хуго бистро бар7.331 отзыв;Садовническая ул. 80;Новокузнецкая;+7 (495) 492-50-71;неизвесно;7.3;31;https://www.restoclub.ru/uploads/menufile/c/1/1/f/c11f2ac6d3b2fb0ddda3f89e38058330.webp;Сегодня до 23:00
Ресторан The Бык/Зе Бык6.410 отзывов;ТРЦ «Рио», Дмитровское шоссе 163А;Физтех;+7 (495) 988-17-17;неизвесно;6.4;10;https://www.restoclub.ru/uploads/menufile/3/8/e/0/38e0154a3feaa06f1f122cec5956b98a.pdf;Сегодня до 23:00
Ресторан Madame Roche/Мадам роше;ул. Кожевническая 16, стр. 4;Павелецкая;+7 (495) 492-50-97;неизвесно;неизвесно;неизвесно;https://www.restoclub.ru/uploads/menufile/d/d/2/6/dd261e24991a1daf7615d12a28492c25.pdf;Откроется в 15:00
Бар Божью спаси коровку103 отзыва;ул. 3-я Тверская-Ямская 12, стр. 3;Маяковская;+7 (980) 196-90-44;неизвесно;10;3;https://www.restoclub.ru/uploads/menufile/7/c/f/b/7cfbeb75929d68517ebdfbcff6f3ece5.pdf;Сегодня до 23:00
Ресторан Kvartal Green Garden/Квартал грин гарден9.834 отзыва;ул. Маршала Рыбалко 2 к.8;Панфиловская;+7 (495) 142-61-73;неизвесно;9.8;34;https://www.restoclub.ru/uploads/menufile/0/6/e/d/06edd98d9ba50c84ab7eb1fcf167d474.pdf;Сегодня до 00:00
Бар Constant/Констант103 отзыва;пр. Ленинградский 10;Белорусская;+7 (995) 897-04-21;неизвесно;10;3;https://www.restoclub.ru/uploads/menufile/b/9/f/e/b9fec7de9f6568befc9e480dfdc3f64f.pdf;Откроется в 17:00
Бар Моя рьяnaya babyшка леmиm v Cinгапур/Моя пьяная бабушка летит в Сингапур8.845 отзывов;ул. Большая Никитская 14;Охотный Ряд;+7 (499) 290-19-13;неизвесно;8.8;45;https://www.restoclub.ru/uploads/menufile/6/4/1/1/64113d44c46ab74a495ac0d84ddeb303.pdf;Откроется в 18:00
Кафе Папа Вейдер5.0121 отзыв;Большой Златоустинский переулок 3/5с1;Китай-город;+7 (929) 629-15-53;неизвесно;5.0;121;https://www.restoclub.ru/uploads/menufile/5/7/a/6/57a6ea269b5a5e993ca2e11cf0b301a6.pdf;Сегодня до 00:00
Ресторан Тапчан8.947 отзывов;ш. Ленинградское 112;Беломорская;+7 (495) 233-99-03;неизвесно;8.9;47;https://www.restoclub.ru/uploads/menufile/b/0/1/a/b01a7b5f376ed95c2b5fb53f01e3f23c.pdf;Сегодня до 02:00
Бар Крепкое & Хмельное/Крепкое и хмельное108 отзывов;Новокосинская улица 36Б;Новокосино;+7 (999) 984-42-97;неизвесно;10;8;https://www.restoclub.ru/uploads/menufile/f/f/2/6/ff26135312e326a6c6b42911b8549349.pdf;Откроется в 17:00
Бар Bur/Бур1029 отзывов;Балашиха, ул. Объединения 6А;неизвесно;+7 (985) 227-66-00;неизвесно;10;29;https://www.restoclub.ru/uploads/menufile/4/6/d/9/46d9f243f622b4308827aece3b0aa377.pdf;Откроется в 10:00
Паб The Rusty Pub/Расти паб102 отзыва;Большая Новодмитровская ул. 36;Дмитровская;+7 (999) 880-20-03;неизвесно;10;2;https://www.restoclub.ru/uploads/menufile/f/e/c/b/fecb0b04e050db8b89bd6001368399fb.pdf;до последнего гостя
Бар Хороший бар Хоба102 отзыва;Серебрянический пер. 8;Китай-город;+7 (967) 025-74-65;неизвесно;10;2;https://www.restoclub.ru/uploads/menufile/3/0/7/f/307fbce38f817f51eb0b9051eab80aad.jpeg;Сегодня до 23:00
 Auf/Ауф9.511 отзывов;ул. Красная Пресня 24;Краснопресненская;+7 (499) 116-56-27;неизвесно;9.5;11;https://www.restoclub.ru/uploads/menufile/e/3/e/f/e3ef85055c040b8e50b79fde6f8a298b.pdf;Откроется в 21:00
Бар Пивной гонг103 отзыва;ул. Большая Татарская 20с2;Новокузнецкая;+7 (999) 592-40-02;неизвесно;10;3;неизвесно;Откроется в 12:00
Бар Ptashka Bar/Пташка бар1023 отзыва;ул. Арбат 31;Смоленская;+7 (499) 938-76-62;неизвесно;10;23;https://www.restoclub.ru/uploads/menufile/5/f/6/5/5f65e1d07593b3e42b27bd5d2db8fe5e.pdf;Откроется в 12:00
Бар Сирин102 отзыва;ул. Маросейка 9/2с8;Китай-город;+7 (985) 349-32-03;неизвесно;10;2;неизвесно;Сегодня до 05:00
